,price,speed,hd,ram,screen,cd,multi,premium,ads
3945,2290,33,528,16,14,yes,no,yes,273
3946,2365,66,540,8,15,yes,no,yes,273
3947,2118,50,250,4,17,yes,yes,yes,273
3948,1395,33,214,4,14,no,no,yes,273
3949,2449,100,420,8,15,yes,no,yes,273
3950,2627,100,540,8,15,yes,yes,yes,273
3951,1854,66,214,4,14,no,no,yes,273
3952,2899,100,420,8,17,yes,no,yes,273
3953,2399,66,450,8,15,yes,yes,yes,273
3954,2594,33,528,16,14,yes,no,yes,273
3955,2245,66,540,8,15,yes,yes,yes,273
3956,2095,100,214,4,14,no,no,yes,273
3957,2479,100,420,8,15,yes,yes,yes,273
3958,3490,100,1000,24,15,yes,no,yes,273
3959,1495,33,214,4,14,no,no,yes,273
3960,2145,33,540,8,15,yes,no,yes,273
3961,2404,33,528,16,14,yes,no,yes,273
3962,2525,33,540,8,15,yes,no,yes,273
3963,1195,25,214,4,14,no,no,yes,273
3964,2625,66,540,8,15,yes,no,yes,273
3965,3188,50,212,4,17,no,no,no,273
3966,1695,50,340,8,14,no,no,yes,273
3967,1625,33,425,8,15,no,no,yes,273
3968,3190,66,1000,24,15,yes,no,yes,273
3969,1745,33,425,8,15,no,no,yes,273
3970,2929,66,527,16,15,yes,yes,yes,273
3971,2344,100,214,4,14,no,no,yes,273
3972,2344,66,426,8,14,yes,no,yes,273
3973,1590,33,214,4,14,no,no,yes,273
3974,1890,33,426,8,14,yes,no,yes,273
3975,1795,33,426,8,14,yes,no,yes,273
3976,3040,33,1000,24,14,yes,no,yes,273
3977,3044,100,528,16,14,yes,no,yes,273
3978,2095,66,426,8,14,yes,no,yes,273
3979,2495,100,540,8,15,yes,no,yes,273
3980,3490,100,1000,24,14,yes,no,yes,273
3981,2095,66,426,8,14,yes,no,yes,273
3982,1595,33,210,4,14,yes,yes,yes,273
3983,1799,66,340,8,15,yes,no,yes,273
3984,3199,66,527,16,17,yes,no,yes,273
3985,1295,33,340,4,14,no,no,yes,273
3986,1890,33,426,8,15,yes,no,yes,273
3987,1395,25,340,8,14,no,no,yes,273
3988,2444,33,528,16,14,yes,no,yes,273
3989,1818,50,340,4,17,no,no,yes,273
3990,1799,50,250,4,15,yes,yes,yes,273
3991,3778,66,340,4,17,no,no,no,273
3992,1744,33,214,4,14,no,no,yes,273
3993,2499,100,420,8,15,yes,no,yes,273
3994,2899,66,527,16,15,yes,no,yes,273
3995,2195,33,528,16,14,yes,no,yes,273
3996,3299,66,1000,16,15,yes,no,yes,273
3997,2154,100,214,4,14,no,no,yes,273
3998,2295,66,540,8,15,yes,no,yes,273
3999,2644,100,426,8,14,yes,no,yes,273
4000,2190,100,214,4,15,no,no,yes,273
4001,2359,50,340,4,14,no,no,no,273
4002,2630,66,540,8,17,yes,no,yes,273
4003,2525,66,540,16,15,no,no,yes,273
4004,3158,66,170,4,17,no,no,no,273
4005,3395,100,1000,24,14,yes,no,yes,273
4006,3078,50,212,4,17,no,no,no,273
4007,1890,33,340,4,17,no,no,yes,273
4008,1875,33,425,8,15,yes,yes,yes,273
4009,2595,100,540,8,14,yes,no,yes,273
4010,2154,66,426,8,14,yes,no,yes,273
4011,2549,100,420,8,15,yes,no,yes,273
4012,2195,75,420,4,14,yes,no,yes,273
4013,1759,33,170,4,14,no,no,no,273
4014,2890,100,528,16,15,yes,no,yes,273
4015,2145,33,540,8,15,yes,yes,yes,273
4016,2845,66,540,16,17,no,no,yes,273
4017,1995,66,340,4,14,yes,no,yes,225
4018,2154,100,426,4,14,no,no,yes,225
4019,1795,66,420,4,14,yes,no,yes,225
4020,2290,33,528,16,14,yes,no,yes,225
4021,1895,66,425,8,14,yes,no,yes,225
4022,3194,33,1000,24,14,yes,no,yes,225
4023,2099,33,212,8,14,yes,yes,yes,225
4024,1590,33,426,4,15,no,no,yes,225
4025,3928,100,728,8,15,no,no,no,225
4026,2854,33,1000,24,14,yes,no,yes,225
4027,2493,33,528,16,14,yes,yes,yes,225
4028,2095,66,426,8,14,yes,no,yes,225
4029,2118,66,250,4,17,yes,yes,yes,225
4030,1899,66,340,8,15,no,no,yes,225
4031,1795,66,426,4,14,no,no,yes,225
4032,2099,66,420,8,14,yes,no,yes,225
4033,1395,33,214,4,14,no,no,yes,225
4034,1943,33,426,8,14,yes,yes,yes,225
4035,1890,66,426,4,15,no,no,yes,225
4036,2929,66,527,16,15,yes,yes,yes,225
4037,1299,33,340,4,14,yes,no,yes,225
4038,2795,100,528,16,14,yes,no,yes,225
4039,2499,100,420,8,15,yes,no,yes,225
4040,3543,100,1000,24,14,yes,yes,yes,225
4041,1195,25,214,4,14,no,no,yes,225
4042,3044,100,528,16,14,yes,no,yes,225
4043,2554,66,528,16,14,yes,no,yes,225
4044,1590,33,426,4,14,no,no,yes,225
4045,2499,100,428,16,15,yes,no,yes,225
4046,2629,100,420,8,15,yes,yes,yes,225
4047,2295,66,420,8,15,yes,no,yes,225
4048,1925,66,425,8,15,yes,yes,yes,225
4049,1805,33,425,8,15,yes,no,yes,225
4050,2599,100,527,8,15,yes,no,yes,225
4051,1495,33,426,4,14,no,no,yes,225
4052,1799,66,250,4,15,yes,yes,yes,225
4053,2643,66,528,16,14,yes,yes,yes,225
4054,2595,66,528,8,15,yes,no,yes,225
4055,2290,33,528,16,15,yes,no,yes,225
4056,1554,33,426,4,14,no,no,yes,225
4057,2543,100,426,8,14,yes,yes,yes,225
4058,2629,66,270,4,14,no,no,no,225
4059,2943,100,528,16,14,yes,yes,yes,225
4060,2644,100,426,8,14,yes,no,yes,225
4061,1645,33,214,4,14,no,no,yes,225
4062,2075,66,540,8,15,yes,no,yes,225
4063,1645,33,425,8,15,no,no,yes,225
4064,2190,100,426,4,15,no,no,yes,225
4065,3564,66,340,8,15,no,no,no,225
4066,3040,33,1000,24,15,yes,no,yes,225
4067,3108,33,270,4,17,no,no,no,225
4068,2243,66,426,8,14,yes,yes,yes,225
4069,2449,100,420,8,15,yes,no,yes,225
4070,2568,33,270,4,15,no,no,no,225
4071,1488,50,340,4,15,no,no,yes,225
4072,1970,66,420,4,14,yes,yes,yes,225
4073,3243,66,1000,24,14,yes,yes,yes,225
4074,3984,66,340,8,17,no,no,no,225
4075,2190,66,426,8,15,yes,no,yes,225
4076,2195,33,528,16,14,yes,no,yes,225
4077,1618,33,340,4,17,no,no,yes,225
4078,2149,66,420,8,15,yes,no,yes,225
4079,2795,33,1000,24,14,yes,no,yes,225
4080,1699,50,340,8,15,yes,no,yes,225
4081,3344,66,1000,24,14,yes,no,yes,225
4082,2190,100,426,4,14,no,no,yes,225
4083,2495,66,528,16,14,yes,no,yes,225
4084,1608,33,340,4,14,yes,yes,yes,225
4085,2099,66,527,8,14,yes,no,yes,225
4086,1288,33,340,4,15,no,no,yes,225
4087,1599,33,210,4,14,yes,yes,yes,225
4088,2634,66,540,8,17,yes,no,yes,225
4089,3349,100,728,8,14,no,no,no,225
4090,3093,33,1000,24,14,yes,yes,yes,225
4091,1399,33,210,4,14,yes,yes,yes,225
4092,3628,66,270,4,17,no,no,no,225
4093,3190,66,1000,24,14,yes,no,yes,225
4094,2194,33,426,8,14,yes,no,yes,225
4095,2899,66,527,16,15,yes,no,yes,225
4096,1549,33,210,4,15,yes,yes,yes,225
4097,2590,66,528,16,15,yes,no,yes,225
4098,2599,100,420,8,15,yes,no,yes,225
4099,2004,33,426,8,14,yes,no,yes,225
4100,2943,33,1000,24,14,yes,yes,yes,225
4101,2040,33,426,8,14,yes,no,yes,225
4102,2594,33,528,16,14,yes,no,yes,225
4103,1740,33,426,4,15,no,no,yes,225
4104,1595,33,340,8,14,no,no,yes,225
4105,2093,33,426,8,14,yes,yes,yes,225
4106,2109,33,270,4,14,no,no,no,225
4107,1499,33,340,4,14,yes,yes,yes,225
4108,1408,33,340,4,14,yes,yes,yes,225
4109,2344,100,426,4,14,no,no,yes,225
4110,1379,33,340,4,14,no,no,yes,225
4111,2590,66,528,16,14,yes,no,yes,225
4112,1475,33,200,4,14,no,no,no,225
4113,1704,33,426,4,14,no,no,yes,225
4114,2890,33,1000,24,15,yes,no,yes,225
4115,1468,33,340,4,15,no,no,yes,225
4116,1499,33,340,4,14,yes,no,yes,225
4117,2299,66,540,8,15,yes,no,yes,225
4118,2049,33,270,4,14,no,no,no,225
4119,1854,33,426,8,14,yes,no,yes,225
4120,2618,66,428,16,17,yes,no,yes,225
4121,1974,33,200,4,14,yes,no,no,225
4122,2890,66,1000,16,14,yes,no,yes,225
4123,1945,33,426,8,14,yes,no,yes,225
4124,1890,66,426,4,14,no,no,yes,225
4125,2190,66,426,8,14,yes,no,yes,225
4126,4348,100,728,8,17,no,no,no,225
4127,2749,100,420,8,17,yes,no,yes,225
4128,1679,33,340,8,15,yes,no,yes,225
4129,2590,33,1000,16,14,yes,no,yes,225
4130,2899,100,420,8,17,yes,no,yes,225
4131,2399,66,528,8,15,yes,yes,yes,225
4132,3040,33,1000,24,14,yes,no,yes,225
4133,2129,66,420,8,14,yes,yes,yes,225
4134,1899,66,420,8,14,yes,yes,yes,225
4135,1890,33,426,8,15,yes,no,yes,225
4136,2799,66,527,16,15,yes,no,yes,225
4137,2440,33,528,16,14,yes,no,yes,225
4138,1249,25,100,4,14,no,no,no,225
4139,2254,33,528,16,14,yes,no,yes,225
4140,2718,75,428,16,17,yes,no,yes,225
4141,2404,33,528,16,14,yes,no,yes,225
4142,1725,33,340,4,14,no,no,no,225
4143,2985,66,340,8,14,no,no,no,225
4144,1998,33,340,8,17,yes,no,yes,225
4145,1818,50,340,4,17,no,no,yes,225
4146,2049,66,420,8,15,yes,yes,yes,225
4147,1969,66,425,8,14,no,no,yes,225
4148,1199,33,210,4,14,no,no,yes,225
4149,1799,66,340,8,15,yes,no,yes,225
4150,1559,66,212,4,14,no,no,yes,225
4151,2479,100,420,8,15,yes,yes,yes,225
4152,2740,33,1000,16,14,yes,no,yes,225
4153,2345,33,528,16,14,yes,no,yes,225
4154,1395,25,340,8,14,no,no,yes,225
4155,1499,33,210,4,14,yes,yes,yes,225
4156,2199,66,420,8,14,yes,no,yes,225
4157,2344,66,426,8,14,yes,no,yes,225
4158,2095,100,426,4,14,no,no,yes,225
4159,2818,100,428,16,17,yes,no,yes,225
4160,3190,100,1000,16,14,yes,no,yes,225
4161,3208,66,270,4,15,no,no,no,225
4162,1379,25,212,4,14,no,no,no,225
4163,2890,100,528,16,15,yes,no,yes,225
4164,2199,100,340,8,14,no,no,yes,225
4165,2444,33,528,16,14,yes,no,yes,225
4166,2408,66,540,8,15,yes,yes,yes,225
4167,2549,100,420,8,15,yes,no,yes,225
4168,2999,100,528,16,17,yes,no,yes,225
4169,1445,50,214,4,14,no,no,yes,225
4170,3454,100,1000,24,14,yes,no,yes,225
4171,2349,100,420,8,15,yes,no,yes,225
4172,2170,66,340,4,14,yes,yes,yes,225
4173,2490,100,426,8,14,yes,no,yes,225
4174,2399,75,428,16,15,yes,no,yes,225
4175,2854,100,528,16,14,yes,no,yes,225
4176,1745,66,340,8,14,no,no,yes,225
4177,3199,66,527,16,17,yes,no,yes,225
4178,1999,66,340,8,14,yes,yes,yes,225
4179,1855,66,425,8,15,yes,no,yes,225
4180,3490,100,1000,24,14,yes,no,yes,225
4181,2470,66,420,8,15,yes,yes,yes,225
4182,2040,33,426,8,15,yes,no,yes,225
4183,1894,33,426,4,14,no,no,yes,225
4184,1999,66,527,8,14,yes,yes,yes,225
4185,1744,33,426,4,14,no,no,yes,225
4186,2890,33,1000,24,14,yes,no,yes,225
4187,1854,66,426,4,14,no,no,yes,225
4188,1645,33,426,4,14,no,no,yes,225
4189,2299,66,340,4,14,no,no,no,225
4190,1999,66,420,8,14,yes,no,yes,225
4191,2454,100,426,8,14,yes,no,yes,225
4192,2095,66,426,8,14,yes,no,yes,225
4193,3190,66,1000,24,15,yes,no,yes,225
4194,1999,66,420,8,14,yes,yes,yes,225
4195,2118,66,340,8,17,yes,no,yes,225
4196,2875,66,1080,16,15,yes,no,yes,225
4197,2449,100,527,8,15,yes,no,yes,225
4198,1199,33,340,4,14,no,no,yes,225
4199,3395,100,1000,24,14,yes,no,yes,225
4200,2154,66,426,8,14,yes,no,yes,225
4201,2945,33,1000,24,14,yes,no,yes,225
4202,2744,66,528,16,14,yes,no,yes,225
4203,3095,66,1000,24,14,yes,no,yes,225
4204,1399,50,340,4,14,no,no,yes,225
4205,1645,50,340,8,14,no,no,yes,225
4206,2099,66,420,8,14,yes,yes,yes,225
4207,2895,100,528,8,15,yes,no,yes,225
4208,3490,100,1000,24,15,yes,no,yes,225
4209,2628,33,270,4,15,no,no,no,225
4210,2988,33,270,4,17,no,no,no,225
4211,1399,50,210,4,14,no,no,yes,225
4212,2044,66,426,4,14,no,no,yes,225
4213,2378,25,212,4,17,no,no,no,225
4214,1945,33,426,8,14,yes,no,yes,225
4215,3195,66,1080,16,17,yes,no,yes,225
4216,1890,33,426,8,14,yes,no,yes,225
4217,2299,66,540,8,15,yes,yes,yes,225
4218,1958,25,212,4,15,no,no,no,225
4219,3299,66,1000,16,15,yes,no,yes,225
4220,2044,33,426,8,14,yes,no,yes,225
4221,1695,66,425,8,15,no,no,yes,225
4222,3644,100,1000,24,14,yes,no,yes,225
4223,1545,66,214,4,14,no,no,yes,225
4224,1740,33,426,4,14,no,no,yes,225
4225,2343,33,528,16,14,yes,yes,yes,225
4226,2018,50,340,8,17,yes,no,yes,225
4227,3044,33,1000,24,14,yes,no,yes,225
4228,3048,33,270,4,17,no,no,no,225
4229,2015,66,425,8,14,yes,yes,yes,225
4230,1989,33,270,4,14,no,no,no,225
4231,2299,66,428,16,15,yes,no,yes,225
4232,2890,100,528,16,14,yes,no,yes,225
4233,1469,33,212,4,14,no,no,yes,225
4234,3154,66,1000,24,14,yes,no,yes,225
4235,2688,33,270,4,15,no,no,no,225
4236,2440,33,528,16,15,yes,no,yes,225
4237,2490,100,426,8,15,yes,no,yes,225
4238,1798,33,340,4,17,no,no,yes,225
4239,1795,33,426,8,14,yes,no,yes,225
4240,3004,33,1000,24,14,yes,no,yes,225
4241,2395,100,426,8,14,yes,no,yes,225
4242,2059,66,540,8,14,no,no,yes,248
4243,1940,33,528,8,15,yes,no,yes,248
4244,1495,33,214,4,14,no,no,yes,248
4245,2890,33,1000,24,14,yes,no,yes,248
4246,2189,33,212,8,15,yes,yes,yes,248
4247,2494,33,720,16,14,yes,no,yes,248
4248,2895,100,528,16,14,yes,no,yes,248
4249,2644,33,720,16,14,yes,no,yes,248
4250,1445,50,214,4,14,no,no,yes,248
4251,2094,33,528,8,14,yes,no,yes,248
4252,1488,66,340,4,15,no,no,yes,248
4253,1649,66,212,4,15,no,no,yes,248
4254,2345,100,528,8,14,yes,no,yes,248
4255,3443,100,1000,24,14,yes,yes,yes,248
4256,2145,66,730,8,15,yes,no,yes,248
4257,2299,66,340,4,14,no,no,no,248
4258,1995,33,528,8,14,yes,no,yes,248
4259,1379,50,340,4,14,no,no,yes,248
4260,2988,33,270,4,17,no,no,no,248
4261,3093,33,1000,24,14,yes,yes,yes,248
4262,1798,50,340,4,17,no,no,yes,248
4263,1590,33,214,4,14,no,no,yes,248
4264,2015,66,540,8,15,yes,yes,yes,248
4265,1645,50,340,8,14,no,no,yes,248
4266,1299,50,340,4,14,no,no,yes,248
4267,1418,33,250,2,17,no,no,yes,248
4268,3390,100,1000,24,14,yes,no,yes,248
4269,3108,33,270,4,17,no,no,no,248
4270,2240,33,1000,8,14,yes,no,yes,248
4271,2190,66,528,8,15,yes,no,yes,248
4272,2643,66,720,16,14,yes,yes,yes,248
4273,1149,33,250,2,14,no,no,yes,248
4274,1965,66,540,8,14,yes,no,yes,248
4275,1698,50,340,4,14,yes,yes,yes,248
4276,1840,66,214,4,14,no,no,yes,248
4277,1999,66,528,8,15,yes,no,yes,248
4278,1548,33,340,4,14,yes,yes,yes,248
4279,2304,33,720,16,14,yes,no,yes,248
4280,3193,66,1000,24,14,yes,yes,yes,248
4281,2495,66,720,16,14,yes,no,yes,248
4282,2299,66,540,8,15,yes,no,yes,248
4283,3984,66,364,8,17,no,no,no,248
4284,1599,66,340,4,14,yes,no,yes,248
4285,2699,66,527,16,15,yes,yes,yes,248
4286,2985,66,364,8,14,no,no,no,248
4287,1595,33,340,8,14,no,no,yes,248
4288,1728,33,212,4,14,yes,yes,yes,248
4289,1995,66,340,4,14,yes,no,yes,248
4290,2298,33,528,8,17,yes,no,yes,248
4291,1974,33,200,4,14,yes,yes,no,248
4292,3564,66,364,8,15,no,no,no,248
4293,2915,66,1080,16,15,yes,yes,yes,248
4294,999,33,250,2,14,no,no,yes,248
4295,2098,50,340,4,17,no,no,yes,248
4296,1925,66,425,8,15,yes,yes,yes,248
4297,1799,66,340,4,15,no,no,yes,248
4298,3104,66,1000,24,14,yes,no,yes,248
4299,2045,66,730,8,15,yes,no,yes,248
4300,1918,33,340,4,17,yes,yes,yes,248
4301,1989,33,270,4,14,no,no,no,248
4302,2143,33,528,8,14,yes,yes,yes,248
4303,2095,66,528,8,14,yes,no,yes,248
4304,2099,66,420,8,14,yes,yes,yes,248
4305,1499,33,340,4,14,yes,yes,yes,248
4306,1999,66,420,8,14,yes,yes,yes,248
4307,2095,66,528,8,14,yes,no,yes,248
4308,2170,66,340,4,14,yes,yes,yes,248
4309,2265,66,730,8,15,yes,no,yes,248
4310,3045,66,1000,24,14,yes,no,yes,248
4311,2128,66,425,8,14,yes,no,yes,248
4312,2090,100,214,4,14,no,no,yes,248
4313,1199,33,340,4,14,no,no,yes,248
4314,2318,66,428,8,17,yes,yes,yes,248
4315,1399,66,340,4,14,no,no,yes,248
4316,2340,33,720,16,15,yes,no,yes,248
4317,3208,66,270,4,15,no,no,no,248
4318,1695,66,340,8,14,no,no,yes,248
4319,2628,33,270,4,15,no,no,no,248
4320,1088,33,250,2,15,no,no,yes,248
4321,2190,66,528,8,14,yes,no,yes,248
4322,3140,66,1000,24,14,yes,no,yes,248
4323,1149,33,340,4,14,no,no,yes,248
4324,2744,66,720,16,14,yes,no,yes,248
4325,2490,33,720,16,15,yes,no,yes,248
4326,2165,66,730,8,15,yes,yes,yes,248
4327,1998,66,340,8,15,yes,yes,yes,248
4328,1195,33,528,8,14,yes,no,yes,248
4329,2745,100,720,16,14,yes,no,yes,248
4330,1499,33,340,4,14,yes,yes,yes,248
4331,3040,33,1000,24,15,yes,no,yes,248
4332,2090,33,528,8,15,yes,no,yes,248
4333,1299,33,340,4,14,yes,no,yes,248
4334,1299,33,210,4,14,no,no,yes,248
4335,1399,33,210,4,14,no,no,yes,248
4336,1559,33,212,4,15,no,no,yes,248
4337,2945,33,1000,24,14,yes,no,yes,248
4338,1469,33,212,4,14,no,no,yes,248
4339,1725,33,340,4,14,no,no,no,248
4340,1568,33,250,2,17,no,no,yes,248
4341,2795,33,1000,24,14,yes,no,yes,248
4342,1395,33,214,4,14,no,no,yes,248
4343,1588,33,340,4,15,yes,yes,yes,248
4344,1740,33,214,4,15,no,no,yes,248
4345,2568,33,270,4,15,no,no,no,248
4346,1798,33,340,4,17,no,no,yes,248
4347,1899,66,420,8,14,yes,yes,yes,248
4348,1499,33,210,4,14,yes,yes,yes,248
4349,2543,33,720,16,14,yes,yes,yes,248
4350,1904,33,528,8,14,yes,no,yes,248
4351,2554,66,720,16,14,yes,no,yes,248
4352,3194,33,1000,24,14,yes,no,yes,248
4353,2099,66,420,8,14,yes,yes,yes,248
4354,2590,66,720,16,15,yes,no,yes,248
4355,4292,100,728,8,17,no,no,no,248
4356,1549,33,210,4,15,yes,yes,yes,248
4357,2295,66,420,8,15,yes,no,yes,248
4358,1840,66,214,4,15,no,no,yes,248
4359,2943,33,1000,24,14,yes,yes,yes,248
4360,1993,33,528,8,14,yes,yes,yes,248
4361,1599,66,340,8,15,no,no,yes,248
4362,2099,66,420,8,14,yes,no,yes,248
4363,1960,66,425,8,15,yes,no,yes,248
4364,3048,33,270,4,17,no,no,no,248
4365,1199,33,210,4,14,no,no,yes,248
4366,3872,100,728,8,15,no,no,no,248
4367,1408,33,340,4,14,yes,yes,yes,248
4368,1999,66,527,8,14,yes,no,yes,248
4369,1779,50,340,4,15,no,no,yes,248
4370,1195,25,214,4,14,no,no,yes,248
4371,1399,33,210,4,14,yes,yes,yes,248
4372,2590,66,720,16,14,yes,no,yes,248
4373,2098,33,340,4,17,no,no,yes,248
4374,1994,66,214,4,14,no,no,yes,248
4375,2840,100,720,16,14,yes,no,yes,248
4376,2105,66,730,8,15,yes,yes,yes,248
4377,1795,66,420,4,14,yes,no,yes,248
4378,1779,33,340,4,15,no,no,yes,248
4379,2740,100,1000,8,14,yes,no,yes,248
4380,2049,66,420,8,15,yes,no,yes,248
4381,2198,66,540,8,15,yes,yes,yes,248
4382,1818,66,340,4,17,no,no,yes,248
4383,2594,100,528,8,14,yes,no,yes,248
4384,1745,66,214,4,14,no,no,yes,248
4385,2390,33,1000,8,14,yes,no,yes,248
4386,3115,66,1080,16,17,yes,no,yes,248
4387,2499,66,527,16,15,yes,no,yes,248
4388,1888,66,340,8,15,yes,no,yes,248
4389,1379,33,340,4,14,no,no,yes,248
4390,1970,66,420,4,14,yes,yes,yes,248
4391,1999,66,540,8,15,yes,no,yes,248
4392,2059,66,425,8,15,no,no,yes,248
4393,2228,66,425,8,14,yes,yes,yes,248
4394,2440,100,528,8,15,yes,no,yes,248
4395,1554,33,214,4,14,no,no,yes,248
4396,1645,33,214,4,14,no,no,yes,248
4397,1818,66,212,4,14,yes,yes,yes,248
4398,1895,66,730,8,15,no,no,yes,248
4399,2799,66,527,16,17,yes,no,yes,248
4400,3294,66,1000,24,14,yes,no,yes,248
4401,1999,66,527,8,14,yes,yes,yes,248
4402,1618,33,340,4,17,no,no,yes,248
4403,1238,33,250,2,15,no,no,yes,248
4404,1395,25,340,8,14,no,no,yes,248
4405,2090,33,528,8,14,yes,no,yes,248
4406,2545,66,528,8,15,yes,no,yes,248
4407,2840,100,720,16,15,yes,no,yes,248
4408,1940,33,528,8,14,yes,no,yes,248
4409,2599,66,527,16,15,yes,no,yes,248
4410,3628,66,270,4,17,no,no,no,248
4411,3004,33,1000,24,14,yes,no,yes,248
4412,3295,100,1000,24,14,yes,no,yes,248
4413,2244,100,214,4,14,no,no,yes,248
4414,2634,66,540,8,17,yes,no,yes,248
4415,2154,66,528,8,14,yes,no,yes,248
4416,2109,33,270,4,14,no,no,no,248
4417,1628,33,212,4,14,yes,no,yes,248
4418,1704,33,214,4,14,no,no,yes,248
4419,1468,33,340,4,15,no,no,yes,248
4420,1599,33,210,4,14,yes,yes,yes,248
4421,1894,33,214,4,14,no,no,yes,248
4422,3354,100,1000,24,14,yes,no,yes,248
4423,1249,25,100,4,14,no,no,no,248
4424,2490,33,720,16,14,yes,no,yes,248
4425,2493,100,528,8,14,yes,yes,yes,248
4426,1740,33,214,4,14,no,no,yes,248
4427,3390,100,1000,24,15,yes,no,yes,248
4428,3293,100,728,8,14,no,no,no,248
4429,2804,100,720,16,14,yes,no,yes,248
4430,1995,100,214,4,14,no,no,yes,248
4431,1969,66,425,8,14,no,no,yes,248
4432,2393,33,720,16,14,yes,yes,yes,248
4433,3140,66,1000,24,15,yes,no,yes,248
4434,1744,33,214,4,14,no,no,yes,248
4435,2404,100,528,8,14,yes,no,yes,248
4436,1999,66,420,8,14,yes,no,yes,248
4437,2118,66,340,4,17,no,no,yes,248
4438,1718,66,212,4,14,yes,no,yes,248
4439,2415,66,730,8,17,yes,no,yes,248
4440,2795,66,1080,16,15,yes,no,yes,248
4441,2994,100,720,16,14,yes,no,yes,248
4442,1590,33,214,4,15,no,no,yes,248
4443,3544,100,1000,24,14,yes,no,yes,248
4444,2049,33,270,4,14,no,no,no,248
4445,1559,66,212,4,14,no,no,yes,248
4446,2688,33,270,4,15,no,no,no,248
4447,2090,100,214,4,15,no,no,yes,248
4448,2055,66,730,8,14,yes,no,yes,248
4449,3044,33,1000,24,14,yes,no,yes,248
4450,2054,100,214,4,14,no,no,yes,248
4451,2408,66,540,8,15,yes,yes,yes,248
4452,2454,33,720,16,14,yes,no,yes,248
4453,2245,33,720,16,14,yes,no,yes,248
4454,2049,66,420,8,15,yes,yes,yes,248
4455,1899,66,420,8,14,yes,no,yes,248
4456,2318,66,528,8,17,yes,no,yes,248
4457,2490,66,1000,8,14,yes,no,yes,248
4458,3099,66,1000,16,15,yes,no,yes,248
4459,1799,66,340,8,14,yes,no,yes,248
4460,2890,33,1000,24,15,yes,no,yes,248
4461,2218,66,340,8,17,yes,no,yes,248
4462,2244,33,528,8,14,yes,no,yes,248
4463,2344,66,528,8,14,yes,no,yes,248
4464,2054,33,528,8,14,yes,no,yes,248
4465,1995,66,425,8,14,yes,yes,yes,248
4466,1845,33,528,8,14,yes,no,yes,248
4467,1875,66,425,8,14,yes,no,yes,248
4468,2095,66,730,8,15,yes,no,yes,248
4469,2629,66,270,4,14,no,no,no,248
4470,1495,66,214,4,14,no,no,yes,248
4471,2395,33,720,16,14,yes,no,yes,248
4472,2099,33,212,8,14,yes,yes,yes,248
4473,2854,33,1000,24,14,yes,no,yes,248
4474,1804,66,214,4,14,no,no,yes,248
4475,2340,33,720,16,14,yes,no,yes,248
4476,3040,33,1000,24,14,yes,no,yes,248
4477,1468,50,340,4,15,no,no,yes,248
4478,3485,66,2100,16,15,yes,no,yes,248
4479,2470,66,420,8,15,yes,yes,yes,248
4480,1999,66,340,8,14,yes,yes,yes,248
4481,2440,100,528,8,14,yes,no,yes,248
4482,1288,33,340,4,15,no,no,yes,248
4483,1708,66,340,4,14,yes,yes,yes,248
4484,1349,33,210,4,15,no,no,yes,248
4485,2243,66,528,8,14,yes,yes,yes,248
4486,1979,33,528,8,15,yes,no,yes,248
4487,1475,33,200,4,14,no,no,no,248
4488,2893,100,720,16,14,yes,yes,yes,248
4489,1999,66,428,8,15,yes,yes,yes,248
4490,2604,50,720,16,15,yes,no,yes,205
4491,2799,66,527,16,17,yes,no,yes,205
4492,2354,33,720,16,15,yes,no,yes,205
4493,1740,33,214,4,14,no,no,yes,205
4494,3095,50,1000,24,15,yes,no,yes,205
4495,1999,66,428,8,15,yes,yes,yes,205
4496,2504,33,720,16,15,yes,no,yes,205
4497,1999,66,528,8,15,yes,no,yes,205
4498,3044,66,720,16,15,yes,no,yes,205
4499,1778,33,340,4,17,no,no,yes,205
4500,2090,66,214,4,14,no,no,yes,205
4501,1499,33,340,4,15,yes,yes,yes,205
4502,1489,66,212,4,14,no,no,yes,205
4503,2995,33,1000,24,15,yes,no,yes,205
4504,1759,66,540,8,14,no,no,yes,205
4505,1395,33,214,4,14,no,no,yes,205
4506,1890,33,528,8,15,yes,no,yes,205
4507,1299,33,210,4,14,no,no,yes,205
4508,1748,66,212,4,14,yes,yes,yes,205
4509,1545,33,340,4,14,yes,yes,yes,205
4510,2593,33,720,16,15,yes,yes,yes,205
4511,1840,50,214,4,14,no,no,yes,205
4512,1945,33,528,8,14,yes,no,yes,205
4513,1704,33,214,4,14,no,no,yes,205
4514,3294,33,1000,24,15,yes,no,yes,205
4515,1359,50,340,4,14,no,no,yes,205
4516,1778,50,340,4,17,no,no,yes,205
4517,2390,33,720,16,15,yes,no,yes,205
4518,2244,66,214,4,14,no,no,yes,205
4519,2854,66,720,16,15,yes,no,yes,205
4520,2218,66,340,8,17,yes,no,yes,205
4521,1759,33,340,4,15,no,no,yes,205
4522,3440,66,1000,24,15,yes,no,yes,205
4523,1795,33,528,8,14,yes,no,yes,205
4524,1745,50,340,4,14,yes,yes,yes,205
4525,1804,50,214,4,14,no,no,yes,205
4526,2443,33,528,8,14,yes,yes,yes,205
4527,2090,66,214,4,15,no,no,yes,205
4528,1899,66,420,8,14,yes,yes,yes,205
4529,1395,50,214,4,14,no,no,yes,205
