sex,age,edu,unempdur,income,marital,sport,smoke,alcabuse,workab,englang,bmi
FEMALE,70,PRIMARY/NO EDUCATION,,739,WIDOWED,YES,NO,NO,NO,NONE,25.390625
FEMALE,23,VOCATIONAL/GRAMMAR,,750,SINGLE,YES,NO,NO,,NONE,20.95717116
FEMALE,73,PRIMARY/NO EDUCATION,,950,MARRIED,YES,YES,NO,NO,NONE,26.6727633
FEMALE,57,SECONDARY,0,1700,MARRIED,YES,YES,NO,NO,NONE,23.87511478
MALE,82,SECONDARY,,1500,WIDOWED,YES,NO,NO,NO,PASSIVE,21.97133586
FEMALE,31,POST-SECONDARY OR HIGHER,3,600,MARRIED,NO,YES,NO,NO,ACTIVE,23.4375
FEMALE,43,VOCATIONAL/GRAMMAR,8,1000,MARRIED,YES,YES,NO,NO,NONE,21.56454491
FEMALE,58,VOCATIONAL/GRAMMAR,,1650,WIDOWED,NO,YES,NO,NO,NONE,33.05785124
FEMALE,66,PRIMARY/NO EDUCATION,24,780,MARRIED,YES,NO,NO,NO,NONE,25.390625
MALE,63,SECONDARY,,1800,MARRIED,YES,NO,NO,NO,NONE,34.92767916
MALE,91,POST-SECONDARY OR HIGHER,24,2300,MARRIED,YES,NO,NO,NO,NONE,28.30385016
MALE,40,VOCATIONAL/GRAMMAR,12,1280,MARRIED,YES,YES,NO,NO,NONE,26.29656684
FEMALE,23,POST-SECONDARY OR HIGHER,0,,SINGLE,NO,NO,NO,NO,ACTIVE,18.02595738
MALE,70,SECONDARY,0,1230,MARRIED,YES,NO,NO,NO,NONE,37.20238095
FEMALE,57,PRIMARY/NO EDUCATION,0,1000,MARRIED,NO,NO,NO,,NONE,33.12601406
FEMALE,30,POST-SECONDARY OR HIGHER,0,2200,MARRIED,YES,NO,NO,NO,ACTIVE,24.38652644
FEMALE,54,POST-SECONDARY OR HIGHER,,2200,MARRIED,NO,NO,YES,NO,NONE,25.9043101
MALE,56,SECONDARY,24,,MARRIED,YES,NO,NO,NO,NONE,27.44059917
MALE,41,VOCATIONAL/GRAMMAR,9,,SINGLE,YES,YES,YES,NO,NONE,30.11937557
FEMALE,92,SECONDARY,,1500,SINGLE,YES,NO,NO,NO,NONE,19.37716263
FEMALE,26,SECONDARY,0,,SINGLE,NO,NO,NO,NO,ACTIVE,17.26354454
MALE,69,PRIMARY/NO EDUCATION,0,1408,WIDOWED,YES,NO,NO,NO,NONE,24.22145329
FEMALE,38,VOCATIONAL/GRAMMAR,1,900,MARRIED,YES,YES,NO,NO,PASSIVE,30.38501561
MALE,56,VOCATIONAL/GRAMMAR,0,2000,MARRIED,YES,YES,NO,NO,NONE,26.2345679
FEMALE,51,POST-SECONDARY OR HIGHER,0,4500,MARRIED,YES,NO,NO,NO,NONE,26.2335558
MALE,19,VOCATIONAL/GRAMMAR,,,SINGLE,NO,YES,NO,NO,PASSIVE,19.23018223
FEMALE,29,SECONDARY,0,1300,SINGLE,NO,YES,NO,NO,PASSIVE,21.21831719
MALE,30,VOCATIONAL/GRAMMAR,,1500,MARRIED,YES,NO,NO,NO,NONE,24.97608673
FEMALE,78,SECONDARY,0,1520,WIDOWED,NO,NO,NO,NO,NONE,26.12861083
FEMALE,80,VOCATIONAL/GRAMMAR,0,900,WIDOWED,YES,NO,NO,NO,NONE,31.22130395
FEMALE,16,PRIMARY/NO EDUCATION,0,,SINGLE,NO,NO,NO,,ACTIVE,24.67550027
FEMALE,60,POST-SECONDARY OR HIGHER,0,,MARRIED,YES,NO,NO,NO,NONE,27.63980131
MALE,55,VOCATIONAL/GRAMMAR,0,,MARRIED,NO,NO,NO,NO,NONE,35.55555556
MALE,55,VOCATIONAL/GRAMMAR,0,2300,MARRIED,YES,NO,NO,NO,NONE,28.40550436
FEMALE,28,POST-SECONDARY OR HIGHER,0,900,SINGLE,NO,NO,NO,NO,PASSIVE,17.67453604
FEMALE,61,PRIMARY/NO EDUCATION,0,730,MARRIED,YES,NO,NO,NO,NONE,28.1969212
FEMALE,47,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,NO,NO,NO,NONE,25.6311675
FEMALE,50,VOCATIONAL/GRAMMAR,6,1000,MARRIED,YES,YES,NO,NO,NONE,24.03460984
FEMALE,55,VOCATIONAL/GRAMMAR,0,2000,SINGLE,YES,YES,NO,NO,NONE,29.05475207
MALE,49,VOCATIONAL/GRAMMAR,4,1500,MARRIED,YES,YES,NO,NO,NONE,30.86419753
MALE,66,SECONDARY,24,900,MARRIED,YES,YES,NO,NO,NONE,24.8357635
MALE,51,VOCATIONAL/GRAMMAR,20,2500,MARRIED,YES,YES,NO,NO,NONE,24.96800974
FEMALE,55,PRIMARY/NO EDUCATION,0,600,MARRIED,YES,YES,NO,NO,NONE,29.74419988
FEMALE,34,VOCATIONAL/GRAMMAR,,2500,MARRIED,NO,NO,NO,NO,NONE,19.71332153
MALE,50,POST-SECONDARY OR HIGHER,0,300,DIVORCED,YES,NO,NO,NO,NONE,26.64359862
FEMALE,81,SECONDARY,24,1264,MARRIED,YES,NO,NO,NO,NONE,26.2345679
MALE,64,POST-SECONDARY OR HIGHER,0,3500,MARRIED,YES,NO,YES,NO,NONE,24.61810377
MALE,17,VOCATIONAL/GRAMMAR,,,SINGLE,YES,YES,NO,NO,PASSIVE,18.51354176
MALE,20,SECONDARY,0,,SINGLE,NO,NO,NO,NO,ACTIVE,29.06879615
MALE,46,VOCATIONAL/GRAMMAR,,,MARRIED,NO,NO,NO,NO,NONE,28.73174689
FEMALE,37,VOCATIONAL/GRAMMAR,,1600,MARRIED,YES,YES,NO,NO,NONE,25.390625
FEMALE,26,POST-SECONDARY OR HIGHER,0,1500,SINGLE,,NO,NO,NO,ACTIVE,21.61281179
FEMALE,48,VOCATIONAL/GRAMMAR,,500,MARRIED,NO,YES,NO,NO,NONE,18.68512111
FEMALE,28,PRIMARY/NO EDUCATION,24,6500,MARRIED,YES,NO,NO,NO,PASSIVE,24.38652644
FEMALE,58,VOCATIONAL/GRAMMAR,0,1110,MARRIED,YES,YES,,NO,NONE,24.16326531
MALE,35,SECONDARY,,2200,SINGLE,NO,YES,NO,NO,PASSIVE,27.1177686
MALE,27,VOCATIONAL/GRAMMAR,0,2000,MARRIED,YES,YES,NO,NO,NONE,26.12244898
FEMALE,34,POST-SECONDARY OR HIGHER,0,3000,DIVORCED,NO,YES,NO,NO,PASSIVE,22.30814991
FEMALE,43,VOCATIONAL/GRAMMAR,24,1000,WIDOWED,YES,YES,NO,NO,NONE,23.4375
MALE,59,PRIMARY/NO EDUCATION,24,1350,MARRIED,YES,NO,NO,NO,NONE,36.22750875
MALE,67,SECONDARY,,1230,MARRIED,YES,NO,NO,NO,NONE,33.32051775
FEMALE,52,SECONDARY,18,,MARRIED,YES,NO,NO,NO,NONE,22.03172568
FEMALE,41,VOCATIONAL/GRAMMAR,18,,MARRIED,YES,YES,NO,NO,NONE,23.03004535
FEMALE,39,PRIMARY/NO EDUCATION,,,MARRIED,YES,YES,,NO,NONE,21.36752137
MALE,52,SECONDARY,,,MARRIED,YES,NO,NO,NO,NONE,27.21730295
FEMALE,47,PRIMARY/NO EDUCATION,,,DIVORCED,YES,YES,NO,NO,NONE,20.32225287
FEMALE,31,SECONDARY,0,930,MARRIED,NO,NO,NO,NO,PASSIVE,24.00548697
FEMALE,28,POST-SECONDARY OR HIGHER,,2400,SINGLE,NO,YES,NO,NO,ACTIVE,22.67995241
FEMALE,47,POST-SECONDARY OR HIGHER,0,1800,DIVORCED,YES,YES,NO,NO,ACTIVE,19.31295201
FEMALE,41,VOCATIONAL/GRAMMAR,18,,MARRIED,YES,YES,NO,NO,NONE,22.30814991
MALE,53,VOCATIONAL/GRAMMAR,0,1400,MARRIED,NO,YES,NO,NO,NONE,27.04164413
FEMALE,33,POST-SECONDARY OR HIGHER,0,2200,MARRIED,NO,NO,NO,,ACTIVE,21.51385851
FEMALE,41,VOCATIONAL/GRAMMAR,0,,MARRIED,NO,NO,NO,NO,NONE,34.60207612
FEMALE,72,POST-SECONDARY OR HIGHER,2,2990,WIDOWED,NO,NO,NO,NO,PASSIVE,24.38652644
FEMALE,24,POST-SECONDARY OR HIGHER,,1000,MARRIED,,NO,NO,NO,PASSIVE,20.74755019
MALE,58,SECONDARY,0,630,DIVORCED,YES,YES,NO,NO,NONE,29.40759637
MALE,55,POST-SECONDARY OR HIGHER,0,4700,MARRIED,NO,NO,YES,NO,NONE,24.61810377
FEMALE,47,SECONDARY,0,2000,MARRIED,YES,NO,NO,NO,NONE,23.42355741
MALE,25,VOCATIONAL/GRAMMAR,0,1700,SINGLE,NO,YES,NO,NO,NONE,25.88057064
FEMALE,21,SECONDARY,,,SINGLE,YES,NO,NO,,ACTIVE,18.77834467
MALE,65,SECONDARY,0,1000,MARRIED,YES,NO,NO,NO,PASSIVE,27.42857143
MALE,62,SECONDARY,0,4000,DIVORCED,NO,NO,NO,NO,NONE,28.05570579
MALE,68,PRIMARY/NO EDUCATION,,697,MARRIED,YES,YES,NO,NO,NONE,25.0995016
MALE,44,VOCATIONAL/GRAMMAR,0,1600,MARRIED,YES,YES,NO,NO,NONE,27.76979795
FEMALE,56,VOCATIONAL/GRAMMAR,6,,MARRIED,NO,NO,NO,NO,NONE,31.25
MALE,21,SECONDARY,,,SINGLE,NO,NO,NO,,ACTIVE,22.20333872
MALE,66,SECONDARY,24,1800,MARRIED,NO,NO,NO,NO,NONE,25.82644628
MALE,76,PRIMARY/NO EDUCATION,,,MARRIED,YES,NO,NO,NO,NONE,26.03749399
FEMALE,71,POST-SECONDARY OR HIGHER,0,700,MARRIED,YES,NO,NO,NO,ACTIVE,23.87511478
MALE,47,SECONDARY,0,5000,MARRIED,YES,NO,NO,,NONE,40.59236863
FEMALE,33,VOCATIONAL/GRAMMAR,6,1000,SINGLE,YES,YES,NO,NO,NONE,33.05785124
FEMALE,52,VOCATIONAL/GRAMMAR,6,520,SINGLE,YES,NO,NO,NO,NONE,29.70801268
MALE,60,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,NO,NO,NO,NONE,29.41176471
FEMALE,17,VOCATIONAL/GRAMMAR,,,SINGLE,YES,NO,NO,,PASSIVE,22.265625
FEMALE,26,VOCATIONAL/GRAMMAR,0,950,SINGLE,YES,YES,NO,NO,NONE,17.30103806
FEMALE,53,PRIMARY/NO EDUCATION,23,600,MARRIED,YES,YES,NO,NO,NONE,24.22145329
MALE,45,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,NO,NONE,29.32098765
MALE,57,VOCATIONAL/GRAMMAR,0,1500,MARRIED,YES,NO,NO,NO,NONE,30.85399449
FEMALE,60,POST-SECONDARY OR HIGHER,0,3000,MARRIED,YES,NO,NO,NO,PASSIVE,23.93898977
MALE,26,VOCATIONAL/GRAMMAR,0,2000,SINGLE,,YES,NO,NO,NONE,22.03856749
MALE,65,PRIMARY/NO EDUCATION,24,1700,MARRIED,YES,YES,NO,NO,NONE,22.49134948
FEMALE,37,SECONDARY,0,400,MARRIED,YES,NO,NO,NO,NONE,20.04744562
MALE,35,PRIMARY/NO EDUCATION,20,,SINGLE,NO,NO,NO,,NONE,28.3446712
MALE,33,VOCATIONAL/GRAMMAR,6,600,SINGLE,NO,YES,NO,NO,NONE,22.5981405
FEMALE,19,VOCATIONAL/GRAMMAR,0,,SINGLE,NO,NO,NO,,PASSIVE,24.34175829
MALE,55,PRIMARY/NO EDUCATION,0,500,SINGLE,YES,NO,NO,NO,NONE,24.08822312
FEMALE,75,SECONDARY,,1730,MARRIED,YES,NO,YES,NO,NONE,29.0687733
MALE,29,POST-SECONDARY OR HIGHER,0,2300,MARRIED,NO,NO,NO,NO,ACTIVE,20.98765432
FEMALE,20,SECONDARY,0,,SINGLE,NO,NO,NO,,ACTIVE,23.14049587
FEMALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,ACTIVE,27.34375
FEMALE,79,PRIMARY/NO EDUCATION,0,890,WIDOWED,YES,NO,NO,NO,NONE,27.34375
MALE,25,VOCATIONAL/GRAMMAR,0,,SINGLE,YES,NO,NO,NO,NONE,22.46003435
FEMALE,61,SECONDARY,0,700,DIVORCED,YES,YES,NO,NO,NONE,25.20920136
FEMALE,82,SECONDARY,24,1400,WIDOWED,YES,NO,NO,NO,NONE,28.04037814
MALE,58,POST-SECONDARY OR HIGHER,5,3500,MARRIED,,YES,YES,NO,NONE,33.46222487
FEMALE,16,PRIMARY/NO EDUCATION,0,,SINGLE,NO,YES,NO,,PASSIVE,21.484375
MALE,56,VOCATIONAL/GRAMMAR,0,2000,MARRIED,YES,YES,NO,NO,NONE,28.40550436
MALE,54,VOCATIONAL/GRAMMAR,24,1200,MARRIED,YES,NO,NO,NO,NONE,23.67125363
FEMALE,22,SECONDARY,,750,SINGLE,NO,NO,NO,NO,ACTIVE,22.65625
FEMALE,28,PRIMARY/NO EDUCATION,,700,SINGLE,YES,YES,NO,NO,NONE,17.30103806
MALE,27,POST-SECONDARY OR HIGHER,,1500,SINGLE,YES,NO,NO,NO,PASSIVE,24.1516725
FEMALE,44,VOCATIONAL/GRAMMAR,0,1200,SINGLE,YES,YES,NO,NO,NONE,19.70553242
MALE,82,PRIMARY/NO EDUCATION,,890,MARRIED,YES,NO,NO,NO,NONE,27.70083102
FEMALE,18,SECONDARY,0,,SINGLE,NO,YES,NO,,ACTIVE,18.77834467
FEMALE,36,SECONDARY,0,2000,MARRIED,YES,NO,NO,NO,NONE,24.91349481
FEMALE,35,VOCATIONAL/GRAMMAR,24,,MARRIED,NO,NO,NO,NO,NONE,23.58832922
MALE,40,VOCATIONAL/GRAMMAR,2,3260,MARRIED,YES,YES,NO,NO,NONE,29.9136168
FEMALE,24,SECONDARY,,400,DE FACTO SEPARATED,NO,NO,NO,,ACTIVE,19.57168128
MALE,52,SECONDARY,0,,MARRIED,YES,NO,NO,NO,NONE,27.63980131
FEMALE,59,SECONDARY,24,600,WIDOWED,YES,YES,NO,NO,NONE,17.62538055
FEMALE,45,POST-SECONDARY OR HIGHER,,1000,DE FACTO SEPARATED,YES,NO,NO,NO,PASSIVE,22.30814991
FEMALE,30,SECONDARY,0,1000,SINGLE,YES,YES,NO,NO,NONE,20.06920415
FEMALE,60,SECONDARY,24,1040,MARRIED,YES,YES,NO,NO,NONE,24.22145329
FEMALE,78,PRIMARY/NO EDUCATION,,950,WIDOWED,YES,NO,NO,NO,NONE,23.14814815
FEMALE,22,SECONDARY,,,SINGLE,YES,YES,NO,NO,PASSIVE,18.36547291
MALE,40,PRIMARY/NO EDUCATION,16,,SINGLE,YES,YES,YES,NO,NONE,27.6816609
FEMALE,39,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,NO,NONE,23.03004535
MALE,31,POST-SECONDARY OR HIGHER,0,5000,MARRIED,NO,NO,NO,NO,PASSIVE,25.82644628
MALE,34,SECONDARY,0,1000,MARRIED,YES,NO,NO,NO,NONE,22.12973973
MALE,52,VOCATIONAL/GRAMMAR,24,1250,MARRIED,YES,NO,NO,NO,NONE,32.71861987
MALE,79,PRIMARY/NO EDUCATION,,,MARRIED,YES,NO,NO,NO,NONE,26.6727633
FEMALE,39,POST-SECONDARY OR HIGHER,5,2990,MARRIED,YES,NO,NO,NO,ACTIVE,17.63085399
MALE,56,SECONDARY,18,900,MARRIED,NO,YES,NO,NO,NONE,24.8357635
FEMALE,33,POST-SECONDARY OR HIGHER,0,,MARRIED,NO,NO,NO,NO,ACTIVE,19.46740129
MALE,60,SECONDARY,,3500,MARRIED,YES,YES,NO,NO,PASSIVE,24.96800974
MALE,34,POST-SECONDARY OR HIGHER,0,1500,MARRIED,NO,NO,NO,NO,ACTIVE,28.39506173
FEMALE,35,SECONDARY,0,1300,MARRIED,NO,NO,NO,NO,ACTIVE,21.45357371
FEMALE,58,PRIMARY/NO EDUCATION,0,3600,MARRIED,YES,NO,NO,NO,NONE,29.73704434
FEMALE,41,POST-SECONDARY OR HIGHER,,3500,MARRIED,NO,NO,NO,NO,NONE,28.71972318
FEMALE,77,SECONDARY,0,800,WIDOWED,YES,NO,NO,NO,NONE,22.22222222
FEMALE,68,POST-SECONDARY OR HIGHER,0,5400,WIDOWED,NO,NO,NO,NO,NONE,33.69005153
FEMALE,57,SECONDARY,0,1700,MARRIED,YES,NO,NO,NO,NONE,34.765625
FEMALE,60,PRIMARY/NO EDUCATION,24,700,WIDOWED,YES,NO,NO,NO,NONE,34.60207612
FEMALE,39,PRIMARY/NO EDUCATION,24,,MARRIED,YES,YES,NO,NO,PASSIVE,31.25
FEMALE,81,PRIMARY/NO EDUCATION,24,1800,WIDOWED,YES,NO,NO,NO,NONE,24.8357635
MALE,38,VOCATIONAL/GRAMMAR,0,900,MARRIED,YES,NO,NO,NO,NONE,29.32098765
FEMALE,43,SECONDARY,16,580,WIDOWED,YES,YES,NO,NO,NONE,32.04614645
FEMALE,77,PRIMARY/NO EDUCATION,0,800,WIDOWED,YES,NO,NO,NO,NONE,21.96712018
FEMALE,78,VOCATIONAL/GRAMMAR,,1000,WIDOWED,YES,NO,NO,NO,NONE,27.6816609
FEMALE,26,POST-SECONDARY OR HIGHER,0,1200,MARRIED,YES,NO,NO,NO,NONE,21.77384236
MALE,91,PRIMARY/NO EDUCATION,24,1230,WIDOWED,YES,NO,NO,NO,NONE,37.18024985
FEMALE,40,SECONDARY,,,MARRIED,NO,NO,NO,YES,NONE,25.60553633
FEMALE,76,SECONDARY,,,MARRIED,YES,NO,NO,NO,NONE,30.47052154
MALE,36,VOCATIONAL/GRAMMAR,0,900,MARRIED,YES,YES,NO,NO,NONE,33.95061728
MALE,22,SECONDARY,0,972,SINGLE,NO,NO,NO,,ACTIVE,24.45356841
MALE,40,PRIMARY/NO EDUCATION,16,2000,SINGLE,NO,NO,NO,NO,NONE,21.63331531
FEMALE,67,PRIMARY/NO EDUCATION,,600,MARRIED,YES,NO,NO,NO,NONE,35.15625
FEMALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,,PASSIVE,19.95728441
FEMALE,20,VOCATIONAL/GRAMMAR,0,350,SINGLE,YES,NO,NO,NO,NONE,24.34175829
FEMALE,38,SECONDARY,,1300,MARRIED,YES,NO,NO,NO,NONE,24.23822715
MALE,28,VOCATIONAL/GRAMMAR,0,,SINGLE,NO,NO,NO,NO,PASSIVE,19.57168128
MALE,78,PRIMARY/NO EDUCATION,,1100,MARRIED,YES,NO,NO,NO,NONE,25.390625
MALE,60,VOCATIONAL/GRAMMAR,0,1000,MARRIED,YES,NO,NO,NO,NONE,36.43664485
MALE,21,SECONDARY,,,SINGLE,NO,NO,NO,,PASSIVE,21.2244898
FEMALE,77,PRIMARY/NO EDUCATION,24,780,WIDOWED,YES,NO,NO,NO,NONE,25.0995016
MALE,71,PRIMARY/NO EDUCATION,24,1300,SINGLE,YES,NO,NO,NO,NONE,35.07653061
FEMALE,51,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,NO,NONE,29.2184076
FEMALE,35,POST-SECONDARY OR HIGHER,,2300,MARRIED,NO,NO,NO,NO,PASSIVE,23.87511478
FEMALE,31,POST-SECONDARY OR HIGHER,,1000,SINGLE,NO,NO,NO,NO,ACTIVE,19.53125
FEMALE,58,PRIMARY/NO EDUCATION,0,4000,MARRIED,YES,NO,NO,NO,NONE,27.53122945
MALE,39,VOCATIONAL/GRAMMAR,,200,MARRIED,NO,NO,NO,NO,NONE,29.41075887
FEMALE,74,PRIMARY/NO EDUCATION,,1070,WIDOWED,YES,NO,NO,NO,NONE,26.5625
FEMALE,24,VOCATIONAL/GRAMMAR,,500,MARRIED,YES,NO,NO,NO,NONE,27.6816609
FEMALE,21,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,ACTIVE,16.41530727
FEMALE,33,SECONDARY,0,1200,MARRIED,NO,NO,NO,NO,ACTIVE,27.05515088
FEMALE,19,VOCATIONAL/GRAMMAR,,,SINGLE,YES,NO,NO,,PASSIVE,19.95728441
FEMALE,26,POST-SECONDARY OR HIGHER,0,1500,DIVORCED,NO,YES,NO,NO,PASSIVE,20.76124567
MALE,60,VOCATIONAL/GRAMMAR,0,1000,MARRIED,YES,NO,NO,NO,NONE,36.43664485
FEMALE,83,PRIMARY/NO EDUCATION,0,1300,WIDOWED,YES,NO,NO,NO,NONE,32.8731098
FEMALE,52,POST-SECONDARY OR HIGHER,,2800,MARRIED,NO,NO,NO,NO,PASSIVE,21.484375
FEMALE,38,SECONDARY,,380,SINGLE,YES,NO,NO,NO,NONE,23.30668005
FEMALE,64,PRIMARY/NO EDUCATION,24,850,MARRIED,YES,YES,NO,NO,NONE,20.76124567
FEMALE,96,PRIMARY/NO EDUCATION,24,1200,WIDOWED,YES,NO,NO,NO,NONE,28.65013774
FEMALE,32,SECONDARY,24,,MARRIED,YES,NO,NO,NO,ACTIVE,31.640625
MALE,25,SECONDARY,0,1800,SINGLE,NO,YES,YES,NO,PASSIVE,25.71166208
FEMALE,50,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,NO,NONE,34.57763236
MALE,57,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,YES,NO,,ACTIVE,25.82644628
MALE,36,VOCATIONAL/GRAMMAR,0,2200,MARRIED,YES,YES,YES,NO,NONE,27.6816609
FEMALE,19,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,ACTIVE,19.22768787
FEMALE,90,PRIMARY/NO EDUCATION,12,800,WIDOWED,YES,NO,NO,NO,NONE,20.9839876
FEMALE,20,SECONDARY,,,SINGLE,YES,NO,NO,NO,ACTIVE,22.32142857
MALE,36,VOCATIONAL/GRAMMAR,0,1800,SINGLE,NO,NO,NO,YES,PASSIVE,26.44897959
MALE,66,POST-SECONDARY OR HIGHER,0,3500,MARRIED,NO,NO,NO,NO,NONE,24.22145329
MALE,55,PRIMARY/NO EDUCATION,0,300,MARRIED,,YES,NO,NO,NONE,27.54820937
FEMALE,25,SECONDARY,24,,MARRIED,YES,YES,NO,,NONE,23.01117686
MALE,60,VOCATIONAL/GRAMMAR,24,1300,MARRIED,YES,NO,NO,NO,NONE,31.63371488
FEMALE,65,SECONDARY,0,1500,WIDOWED,YES,NO,NO,NO,NONE,26.0261749
FEMALE,40,POST-SECONDARY OR HIGHER,0,,MARRIED,YES,NO,NO,NO,NONE,24.38652644
FEMALE,39,VOCATIONAL/GRAMMAR,0,1500,MARRIED,YES,NO,NO,,NONE,23.01117686
MALE,31,VOCATIONAL/GRAMMAR,4,,SINGLE,YES,YES,YES,NO,NONE,25.71166208
FEMALE,43,SECONDARY,0,4000,WIDOWED,YES,NO,NO,NO,NONE,24.1671624
FEMALE,36,POST-SECONDARY OR HIGHER,0,1500,SINGLE,YES,NO,NO,NO,ACTIVE,23.03004535
FEMALE,20,VOCATIONAL/GRAMMAR,,,SINGLE,YES,YES,NO,,ACTIVE,16.32653061
MALE,56,VOCATIONAL/GRAMMAR,24,,MARRIED,NO,NO,NO,NO,NONE,24.09297052
FEMALE,65,SECONDARY,0,,WIDOWED,NO,NO,NO,NO,NONE,29.296875
MALE,60,VOCATIONAL/GRAMMAR,0,450,WIDOWED,NO,NO,NO,NO,NONE,25.74694432
FEMALE,86,PRIMARY/NO EDUCATION,24,800,WIDOWED,YES,NO,NO,NO,NONE,24.8357635
FEMALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,YES,NO,NO,,NONE,19.36983471
FEMALE,61,PRIMARY/NO EDUCATION,24,1000,MARRIED,YES,NO,NO,NO,PASSIVE,24.97398543
FEMALE,29,SECONDARY,4,400,SINGLE,YES,NO,NO,NO,NONE,26.0261749
MALE,46,VOCATIONAL/GRAMMAR,0,2000,MARRIED,YES,YES,NO,NO,NONE,31.35357879
FEMALE,46,SECONDARY,0,2000,DIVORCED,YES,YES,NO,NO,NONE,25.86451247
FEMALE,63,SECONDARY,0,1300,MARRIED,YES,NO,NO,,PASSIVE,27.6816609
FEMALE,23,SECONDARY,,,SINGLE,YES,NO,NO,NO,ACTIVE,23.56663223
FEMALE,20,SECONDARY,,,SINGLE,YES,YES,NO,,ACTIVE,19.47714681
FEMALE,51,PRIMARY/NO EDUCATION,24,1100,MARRIED,YES,NO,YES,NO,NONE,26.12244898
FEMALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,,PASSIVE,23.30668005
MALE,27,POST-SECONDARY OR HIGHER,,1900,SINGLE,NO,NO,NO,NO,ACTIVE,20.22702572
MALE,33,VOCATIONAL/GRAMMAR,0,,MARRIED,NO,NO,NO,NO,ACTIVE,27.77777778
MALE,82,SECONDARY,24,9500,MARRIED,NO,NO,NO,NO,NONE,28.06642387
MALE,27,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,NONE,24.69135802
MALE,35,VOCATIONAL/GRAMMAR,0,2100,MARRIED,YES,NO,NO,YES,NONE,34.60207612
MALE,59,VOCATIONAL/GRAMMAR,24,830,MARRIED,YES,NO,NO,NO,NONE,25.79591837
MALE,51,VOCATIONAL/GRAMMAR,,500,MARRIED,YES,YES,NO,NO,NONE,30.48315806
FEMALE,26,SECONDARY,,1000,SINGLE,NO,NO,NO,NO,ACTIVE,17.30103806
MALE,81,PRIMARY/NO EDUCATION,,1600,MARRIED,YES,NO,NO,NO,PASSIVE,25.95155709
FEMALE,75,PRIMARY/NO EDUCATION,24,630,WIDOWED,YES,NO,NO,NO,NONE,20.76124567
FEMALE,43,VOCATIONAL/GRAMMAR,20,1000,MARRIED,YES,YES,NO,NO,NONE,24.97398543
FEMALE,63,VOCATIONAL/GRAMMAR,,1680,MARRIED,NO,NO,NO,NO,NONE,31.40766481
FEMALE,56,SECONDARY,18,,SINGLE,YES,NO,NO,NO,NONE,20.2020202
FEMALE,24,SECONDARY,0,,SINGLE,YES,NO,NO,NO,ACTIVE,23.56663223
MALE,74,PRIMARY/NO EDUCATION,24,,MARRIED,YES,NO,NO,NO,NONE,25.96952909
FEMALE,88,PRIMARY/NO EDUCATION,24,800,WIDOWED,YES,NO,NO,NO,NONE,22.49134948
FEMALE,53,PRIMARY/NO EDUCATION,23,444,SINGLE,NO,NO,NO,NO,NONE,20.76124567
MALE,29,POST-SECONDARY OR HIGHER,6,,MARRIED,NO,NO,NO,NO,PASSIVE,22.16066482
MALE,47,VOCATIONAL/GRAMMAR,,2000,MARRIED,YES,YES,NO,NO,NONE,26.01456816
MALE,47,SECONDARY,0,,MARRIED,NO,NO,NO,NO,NONE,28.40550436
FEMALE,60,POST-SECONDARY OR HIGHER,0,,MARRIED,NO,NO,YES,NO,NONE,28.3446712
FEMALE,30,POST-SECONDARY OR HIGHER,3,500,SINGLE,YES,YES,NO,YES,ACTIVE,23.58832922
FEMALE,50,VOCATIONAL/GRAMMAR,,2400,MARRIED,YES,NO,NO,NO,NONE,21.63114885
FEMALE,63,PRIMARY/NO EDUCATION,0,826,DIVORCED,YES,NO,NO,NO,NONE,28.515625
FEMALE,32,SECONDARY,0,630,MARRIED,YES,NO,NO,NO,NONE,29.38475666
FEMALE,47,VOCATIONAL/GRAMMAR,0,,MARRIED,YES,NO,NO,NO,NONE,31.60321237
MALE,25,SECONDARY,,1800,SINGLE,NO,NO,NO,NO,PASSIVE,27.6816609
FEMALE,49,POST-SECONDARY OR HIGHER,,,MARRIED,NO,NO,NO,NO,PASSIVE,19.04700413
FEMALE,62,SECONDARY,24,1370,MARRIED,YES,NO,YES,NO,NONE,30.66890496
FEMALE,52,SECONDARY,,2000,MARRIED,YES,NO,NO,NO,NONE,32.44997296
MALE,65,PRIMARY/NO EDUCATION,,900,MARRIED,NO,NO,NO,NO,NONE,23.23345618
FEMALE,59,PRIMARY/NO EDUCATION,0,726,WIDOWED,YES,NO,NO,NO,NONE,33.9100346
